ID,Class
277,0.372669
278,0.470932
279,0.537575
280,0.542768
281,0.242745
282,0.364493
283,0.532625
284,0.327383
285,0.344187
286,0.323025
287,0.233987
288,0.386814
289,0.502986
290,0.263921
291,0.256136
292,0.293172
293,0.305598
294,0.446793
295,0.497061
296,0.377358
297,0.435174
298,0.282367
299,0.474926
300,0.3359
301,0.61575
302,0.671237
303,0.682337
304,0.360572
305,0.389049
306,0.414769
307,0.574808
308,0.693366
309,0.310456
310,0.319713
311,0.677885
312,0.389482
313,0.560674
314,0.278506
315,0.672212
316,0.271323
317,0.570096
318,0.445413
319,0.466327
320,0.247594
321,0.420338
322,0.741918
323,0.532039
324,0.381899
325,0.719078
326,0.535519
327,0.357405
328,0.63342
329,0.441272
330,0.281682
331,0.400969
332,0.453036
333,0.577815
334,0.32834
335,0.583599
336,0.717425
337,0.477639
338,0.451787
339,0.193576
340,0.72048
341,0.396027
342,0.516245
343,0.436699
344,0.673296
345,0.404384
346,0.359564
347,0.369
348,0.404885
349,0.46833
350,0.268791
351,0.400151
352,0.720943
353,0.486881
354,0.71053
355,0.699571
356,0.582128
357,0.257815
358,0.438117
359,0.465548
360,0.479164
361,0.354227
362,0.447318
363,0.432814
364,0.363634
365,0.347934
366,0.564011
367,0.260426
368,0.23253
369,0.375634
370,0.505553
371,0.653196
372,0.29518
373,0.415373
374,0.363347
375,0.213204
376,0.422177
377,0.288273
378,0.43064
379,0.51145
380,0.435361
381,0.633712
382,0.37323
383,0.285413
384,0.475481
385,0.358146
386,0.392363
387,0.657159
388,0.496427
389,0.310687
390,0.439207
391,0.327562
392,0.658545
393,0.246988
394,0.39823
395,0.293095
396,0.330276
397,0.212677
398,0.28632
399,0.378382
400,0.354275
401,0.293118
402,0.525176
403,0.713013
404,0.253331
405,0.280711
406,0.737211
407,0.563185
408,0.708366
409,0.414514
410,0.638342
411,0.223031
412,0.451247
413,0.418296
414,0.208781
415,0.533341
416,0.298398
417,0.670795
418,0.336549
419,0.295782
420,0.666152
421,0.420226
422,0.487293
423,0.225619
424,0.802584
425,0.2037
426,0.56205
427,0.573914
428,0.355049
429,0.33799
430,0.573986
431,0.414675
432,0.450107
433,0.40983
434,0.425971
435,0.496226
436,0.335566
437,0.535983
438,0.475564
439,0.498455
440,0.738933
441,0.30258
442,0.50911
443,0.264496
444,0.540257
445,0.378724
446,0.237537
447,0.520992
448,0.598686
449,0.229879
450,0.376418
451,0.45187
452,0.571781
453,0.38518
454,0.398789
455,0.315713
456,0.238485
457,0.338446
458,0.328191
459,0.341143
460,0.681511
461,0.429269
462,0.268264
463,0.501615
464,0.188182
465,0.298993
466,0.553008
467,0.685618
468,0.470698
469,0.421481
470,0.282908
471,0.508724
472,0.5073
473,0.357875
474,0.582144
475,0.29302
476,0.570446
477,0.438582
478,0.439323
479,0.288189
480,0.2595
481,0.729789
482,0.269379
483,0.442765
484,0.375915
485,0.389783
486,0.545541
487,0.444076
488,0.492849
489,0.659982
490,0.305607
491,0.428079
492,0.336855
493,0.372351
494,0.205685
495,0.471943
496,0.44718
497,0.402272
498,0.236332
499,0.284843
500,0.455638
501,0.613621
502,0.38995
503,0.42929
504,0.553794
505,0.72976
506,0.350334
507,0.420595
508,0.462117
509,0.695436
510,0.671751
511,0.765735
512,0.305239
513,0.680212
514,0.262386
515,0.479915
516,0.673226
517,0.327373
518,0.415268
519,0.295308
520,0.321136
521,0.744047
522,0.420355
523,0.688665
524,0.771888
525,0.47899
526,0.361904
527,0.320517
528,0.688212
529,0.34222
530,0.401208
531,0.39094
532,0.350927
533,0.451146
534,0.24236
535,0.461913
536,0.313358
537,0.733157
538,0.696664
539,0.65155
540,0.292133
541,0.783194
542,0.208703
543,0.241969
544,0.621979
545,0.317264
546,0.3213
547,0.612108
548,0.326235
549,0.335759
550,0.247623
551,0.444572
552,0.719172
553,0.301513
554,0.472516
555,0.283731
556,0.339072
557,0.340669
558,0.453619
559,0.533621
560,0.319506
561,0.734745
562,0.454668
563,0.444312
564,0.36172
565,0.771531
566,0.359965
567,0.262064
568,0.407455
569,0.439323
570,0.364255
571,0.318172
572,0.472915
573,0.326154
574,0.41345
575,0.359752
576,0.585877
577,0.247726
578,0.38664
579,0.46761
580,0.522166
581,0.271389
582,0.485186
583,0.757386
584,0.706494
585,0.50287
586,0.388861
587,0.222402
588,0.359768
589,0.506821
590,0.309936
591,0.468407
592,0.755167
593,0.774723
594,0.387236
595,0.227102
596,0.386399
597,0.650124
598,0.360607
599,0.625384
600,0.564505
601,0.436041
602,0.23496
603,0.289332
604,0.424991
605,0.455302
606,0.42382
607,0
608,0.331672
609,0.395095
610,0.22124
611,0.279363
612,0.435073
613,0.49397
614,0.30198
615,0.51054
616,0.397334
617,0.431058
618,0.515072
619,0.547766
620,0.41966
621,0.357303
622,0.291338
623,0.716903
624,0.594835
625,0.373722
626,0.460099
627,0.264445
628,0.316535
629,0.799319
630,0.36565
631,0.592702
632,0.400072
633,0.221421
634,0.458776
635,0.63184
636,0.194334
637,0.793571
638,0.489158
639,0.384555
640,0.740179
641,0.265544
642,0.219511
643,0.224547
644,0.554035
645,0.395137
646,0.452057
647,0.32997
648,0.24035
649,0.387315
650,0.481806
651,0.303513
652,0.298311
653,0.368636
654,0.269966
655,0.428691
656,0.320864
657,0.20753
658,0.672735
659,0.572987
660,0.706207
661,0.743052
662,0.321201
663,0.691138
664,0.651608
665,0.280474
666,0.56523
667,0.541954
668,0.466241
669,0.316581
670,0.578929
671,0.266203
672,0.453674
673,0.26483
674,0.51151
675,0.554352
676,0.568061
677,0.400649
678,0.519389
679,0.49805
680,0.414581
681,0.344023
682,0.385944
683,0.281545
684,0.232826
685,0.376322
686,0.318937
687,0.510024
688,0.573039
689,0.395996
690,0.396868
691,0.454617
692,0.463826
693,0.309396
694,0.510315
695,0.728194
696,0.52356
697,0.581176
698,0.463782
699,0.663666
700,0.398338
701,0.48271
702,0.504208
703,0.557495
704,0.632917
705,0.360256
706,0.39873
707,0.4704
708,0.31361
709,0.418229
710,0.388124
711,0.328828
712,0.345877
713,0.400944
714,0.484341
715,0.498502
716,0.435575
717,0.560261
718,0.477497
719,0.364147
720,0.320232
721,0.415776
722,0.316074
723,0.435368
724,0.330175
725,0.44072
726,0.417022
727,0.251021
728,0.527284
729,0.329113
730,0.357776
731,0.425034
732,0.386546
733,0.462556
734,0.551114
735,0.377596
736,0.390665
737,0.54184
738,0.434244
739,0.445836
740,0.388804
741,0.593418
742,0.277732
743,0.461162
744,0.434347
745,0.298536
746,0.306632
747,0.254607
748,0.552587
749,0.643915
750,0.359436
751,0.38433
752,0.386394
753,0.40999
754,0.419977
755,0.618061
756,0.386059
757,0.307073
758,0.267011
759,0.510027
760,0.264493
761,0.278209
762,0.467018
763,0.688549
764,0.314794
765,0.455776
766,0.536567
767,0.396744
768,0.394802
769,0.448124
770,0.302664
771,0.259729
772,0.241719
773,0.230986
774,0.394951
775,0.361901
776,0.558458
777,0.338512
778,0.258395
779,0.458384
780,0.284874
781,0.655504
782,0
783,0.489582
784,0.194556
785,0.60751
786,0.590567
787,0.280626
788,0.31469
789,0.542344
790,0.756926
791,0.457245
792,0.402762
793,0.464297
794,0.404642
795,0.489593
796,0.275237
797,0.278776
798,0.271903
799,0.278922
800,0.217396
801,0.431846
802,0.291946
803,0.578518
804,0.486981
805,0.600991
806,0.431507
807,0.4691
808,0.676318
809,0.371002
810,0.423617
811,0.72376
812,0.278497
813,0.529139
814,0.502327
815,0.38546
816,0.307741
817,0.398733
818,0.601963
819,0.378159
820,0.780898
821,0.299776
822,0.32931
823,0.305065
824,0.683674
825,1
826,0.359659
827,0.686116
828,0.478597
829,0.215637
830,0.285697
831,0.57091
832,0.542243
833,0.299338
834,0.261386
835,0.303302
836,0.463258
837,0.446459
838,0.419051
839,0.222187
840,0.399978
841,0.275673
842,0.247815
843,0.597984
844,0.257563
845,0.32475
846,0.447979
847,0.749433
848,0.293314
849,0.243375
850,0.429595
851,0
852,0.629767
853,0.463623
854,0.303295
855,0.353126
856,0.384519
857,0.384329
858,0.226363
859,0.501706
860,0
861,0.272419
862,0.419555
863,0.31672
864,0.451317
865,0.57549
866,0.294493
867,0.460517
868,0.302383
869,0.409031
870,0.67536
871,0.254392
872,0.379718
873,0.410319
874,0.397982
875,0.315736
876,0.471355
877,0.480789
878,0.451616
879,0.321424
880,0.296393
881,0.605897
882,0.514365
883,0.291838
884,0.221542
885,0.761487
886,0.679329
887,0.327063
888,0.772319
889,0.398678
890,0.232782
891,0.341797
892,0.243004
893,0.234375
894,0.351486
895,0.310305
896,0.590517
897,0.473341
898,0.375186
899,0.462383
900,0.304146
901,0.282625
902,0.390331
903,0.282331
904,0.74535
905,0.481679
906,0.463554
907,0.33266
908,0.526683
909,0.370559
910,0.266486
911,0.444519
912,0.51511
913,0.552221
914,0.41783
915,0.258569
916,0
917,0.473798
918,0.335194
919,0.530014
920,0.491337
921,0.430836
922,0.261821
923,0.367394
924,0.412229
925,0.291765
926,0.367944
927,0.585698
928,0.236084
929,0.589793
930,0.420725
931,0.427023
932,0.720349
933,0.27152
934,0.39082
935,0.62155
936,0.287079
937,0.360806
938,0
939,0.453586
940,0.279678
941,0.251394
942,0.33917
943,0.527472
944,0.723334
945,0.441235
946,0.690047
947,0.267429
948,0.524589
949,0.619348
950,0.446282
951,0.696871
952,0.551093
953,0.325879
954,0.424709
955,0.273265
956,0.676464
957,0.36168
958,0.53289
959,0.441277
960,0.437795
961,0.731449
962,0.636478
963,0.413485
964,0.297319
965,0.320605
966,0.267154
967,0.192382
968,0.371373
969,0.580354
970,0.23722
971,0.645448
972,0.434734
973,0.47451
974,0.350061
975,0.460152
976,0.336757
977,0.524392
978,0.583268
979,0.596157
980,0.651489
981,0.402944
982,0.381062
983,0.26164
984,0.227841
985,0.307638
986,0.317034
987,0.317585
988,0.54937
989,0.549592
990,0.576645
991,0.448938
992,0.618545
993,0.510885
994,0.362413
995,0.208347
996,0.278176
997,0.377477
998,0.335452
999,0.493267
1000,0.563456
1001,0.374599
1002,0.624003
1003,0.448585
1004,0.655731
1005,0.44193
1006,0.306384
1007,0.405044
1008,0.257904
1009,0.193873
1010,0.337605
1011,0.315387
1012,0.537705
1013,0.467437
1014,0.379913
1015,0.371941
1016,0.316583
1017,0.416031
1018,0.20152
1019,0.360482
1020,0.303877
1021,0.610059
1022,0.298541
1023,0.549564
1024,0.357636
1025,0.307598
1026,0.51883
1027,0.411264
1028,0.414598
1029,0.465889
1030,0.201341
1031,0.472924
1032,0.593841
1033,0.447666
1034,0.402106
1035,0.259026
1036,0.666215
1037,0.353584
1038,0.384557
1039,0.483589
1040,0.642181
1041,0.464069
1042,0.312176
1043,0.747133
1044,0.361224
1045,0.626493
1046,0.638337
1047,0.390676
1048,0.566635
1049,0.692304
1050,0.460501
1051,0.450569
1052,0.422197
1053,0.432152
1054,0.403943
1055,0.587813
1056,0.543915
1057,0.332674
1058,0.49795
1059,0.40599
1060,0.426872
1061,0.392902
1062,0.451309
1063,0.704814
1064,0.487496
1065,0.327293
1066,0.342061
1067,0.330841
1068,0.420965
1069,0.403972
1070,0.401273
1071,0.459443
1072,0.441132
1073,0.328457
1074,0.531041
1075,0.720061
1076,0.564816
1077,0.436404
1078,0.422014
1079,0.404553
1080,0.490217
1081,0.289775
1082,0.361954
1083,0.398043
1084,0.53275
1085,0.226578
1086,0.6679
1087,0.539576
1088,0.717141
1089,0.381654
1090,0.436318
1091,0.276253
1092,0.398756
1093,0.39041
1094,0.231906
1095,0.303551
1096,0.554591
1097,0.443021
1098,0.391452
1099,0.328961
1100,0.489794
1101,0.361052
1102,0.471199
1103,0.298456
1104,0.327439
1105,0.549956
1106,0.25258
1107,0.214416
1108,0.466654
1109,0.310681
1110,0.441822
1111,0.258294
1112,0.514605
1113,0.305186
1114,0.386292
1115,0.707568
1116,0.294617
1117,0.374066
1118,0.280325
1119,0.644054
1120,0.245167
1121,0.365257
1122,0.531388
1123,0.366007
1124,0.55845
1125,0.364163
1126,0.380953
1127,0.511286
1128,0.585414
1129,0.489907
1130,0.412494
1131,0.418416
1132,0.235883
1133,0.380224
1134,0.657226
1135,0
1136,0.618152
1137,0.346952
1138,0.403849
1139,0.446917
1140,0.817976
1141,0.671576
1142,0.642804
1143,0.501768
1144,0.576749
1145,0.410463
1146,0.689187
1147,0.33483
1148,0.237642
1149,0.437892
1150,0.538843
1151,0.46108
1152,0.313585
1153,0.696094
1154,0.565236
1155,0.392964
1156,0.369189
1157,0.703252
1158,0.409721
1159,0.388407
1160,0.445064
1161,0.345921
1162,0.433753
1163,0.705838
1164,0.727248
1165,0.313705
1166,0.376345
1167,0.421181
1168,0.410432
1169,0.566628
1170,0.313437
1171,0.236664
1172,0.386783
1173,0.350964
1174,0.332175
1175,0.772793
1176,0.469712
1177,0.454122
1178,0.419422
1179,0.54807
1180,0.352531
1181,0.582453
1182,0.530231
1183,0.477095
1184,0.36126
1185,0.477212
1186,0.238835
1187,0.48757
1188,0.535233
1189,0.525813
1190,0.371948
1191,0.557362
1192,0.460089
1193,0.52293
1194,0.284579
1195,0.459421
1196,0.336477
1197,0.547042
1198,0.482914
1199,0.348374
1200,0.286718
1201,0.369737
1202,0.295485
1203,0.509361
1204,0.285775
1205,0.340143
1206,0.266496
1207,0.359601
1208,0.310591
1209,0.607981
1210,0.440559
1211,0.203226
1212,0.346614
1213,0.224562
1214,0.426147
1215,0.360425
1216,0.413307
1217,0.314536
1218,0.627998
1219,0.271226
1220,0.357958
1221,0.427324
1222,0.290246
1223,0.389926
1224,0.601078
1225,0.393117
1226,0.391437
1227,0.281483
1228,0.384835
1229,0.473833
1230,0.498407
1231,0.547041
1232,0.390948
1233,0.685499
1234,0.286605
1235,0.458002
1236,0.237402
1237,0.631085
1238,0.334112
1239,0.323255
1240,0.255953
1241,0.503724
1242,0.357018
1243,0.370952
1244,0.67211
1245,0.341563
1246,0.234138
1247,0.329155
1248,0.528376
1249,0.624684
1250,0.369631
1251,0.247804
1252,0.427855
1253,0.294531
1254,0.440743
1255,0.308813
1256,0.422267
1257,0.420468
1258,0.600906
1259,0.374884
1260,0.514844
1261,0.348514
1262,0.401497
1263,0.26433
1264,0.272889
1265,0.529246
1266,0.6057
1267,0.652748
1268,0.469778
1269,0.350967
1270,0.307445
1271,0.488223
1272,0.372247
1273,0.363314
1274,0.29811
1275,0.224686
1276,0.307442
1277,0
1278,0.270308
1279,0.236852
1280,0.571891
1281,0.21603
1282,0.612692
1283,0.445663
1284,0.781565
1285,0.426012
1286,0.378583
1287,0.448906
1288,0.776464
1289,0.300113
1290,0.460297
1291,0.359656
1292,0.321242
1293,0.440022
1294,0.309393
1295,0.400103
1296,0.635262
1297,0.419873
1298,0.369652
1299,0.324332
1300,0.443478
1301,0.35471
1302,0.443521
1303,0.69841
1304,0.394828
1305,0.398015
1306,0.433479
1307,0.51594
1308,0.260687
1309,0.30409
1310,0.447796
1311,0.403024
1312,0.226002
1313,0.349571
1314,0.595153
1315,0.652991
1316,0.593691
1317,0.642838
1318,0.468857
1319,0.454983
1320,0.659085
1321,0.48321
1322,0.282061
1323,0.628337
1324,0.267238
1325,0.3003
1326,0.317989
1327,0.369198
1328,0.426613
1329,0.47133
1330,0.725653
1331,0.575684
1332,0.635016
1333,0.512391
1334,0.50623
1335,0.484571
1336,0.298284
1337,0.400958
1338,0.4443
1339,0.424256
1340,0.277272
1341,0.564456
1342,0.347011
1343,0.540536
1344,0.613393
1345,0.245615
1346,0.725779
1347,0.296694
1348,0.728995
1349,0.322509
1350,0.403052
1351,0.589383
1352,0.337707
1353,0.309192
1354,0.304078
1355,0.244305
1356,0.600892
1357,0.228907
1358,0.621863
1359,0.314308
1360,0.358814
1361,0.469458
1362,0.341265
1363,0.608578
1364,0.451176
1365,0.537633
1366,0.509102
1367,0.518446
1368,0.715817
1369,0.372549
1370,0.212326
1371,0.671917
1372,0.403686
1373,0.41931
1374,0.706225
1375,0.34415
1376,0.396175
1377,0.415749
1378,0.77232
1379,0.33667
1380,0.372057
1381,0.449158
1382,0.331945
1383,0.57124
1384,0.563719
1385,0.608767
1386,0.397156
1387,0.308541
1388,0.544692
1389,0.528129
1390,0.249665
1391,0.271342
1392,0
1393,0.29534
1394,0.600892
1395,0.424983
1396,0.486312
1397,0
1398,0.365826
1399,0.5218
1400,0.354925
1401,0.234039
1402,0.429848
1403,0.540177
1404,0.392339
1405,0.36442
1406,0.758819
1407,0.248876
1408,0.254832
1409,0.493947
1410,0.719681
1411,0.472967
1412,0.560188
1413,0.445172
1414,0.273923
1415,0.562544
1416,0.535129
1417,0.592555
1418,0.43255
1419,0.399928
1420,0.481255
1421,0.380721
1422,0.29843
1423,0.614218
1424,0.302722
1425,0.523381
1426,0.416096
1427,0.669399
1428,0.386176
1429,0.458409
1430,0.575739
1431,0.33076
1432,0.496703
1433,0.431498
1434,0.662034
1435,0.39272
1436,0.225784
1437,0.452977
1438,0.225505
1439,0.632994
1440,0.331262
1441,0.476535
1442,1
1443,0.490067
1444,0.229596
1445,0.425957
1446,0.774606
1447,0.609973
1448,0.480285
1449,0.749589
1450,0.319062
1451,0.484739
1452,0.456286
1453,0.313815
1454,0.282807
1455,0.33805
1456,0.528706
1457,0.295327
1458,0.252013
1459,0.304825
1460,0.292973
1461,0.31715
1462,0.299987
1463,0.680069
1464,0.663844
1465,0.351026
1466,0.204976
1467,0.459212
1468,0.396851
1469,0.3705
1470,0.437192
1471,0.434224
1472,0.384417
1473,0.49451
1474,0.384597
1475,0.634623
1476,0.329969
1477,0.254343
1478,0.304299
1479,0.275596
1480,0.472002
1481,0.397038
1482,0.507258
1483,0.399014
1484,0.289175
1485,0.336591
1486,0.42436
1487,0.420345
1488,0.510375
1489,0.217012
1490,0.635885
1491,0.487109
1492,0.43816
1493,0.603417
1494,0.332026
1495,0.619321
1496,0.605589
1497,0.587267
1498,0.381238
1499,0.643477
1500,0.453102
1501,0.738574
1502,0.329587
1503,0.749058
1504,0.804844
1505,0.606113
1506,0.563198
1507,0.635172
1508,0.730854
1509,0.322857
1510,0.303813
1511,0.515021
1512,0.365295
1513,0.660701
1514,0.500226
1515,0.570283
1516,1
1517,0.250933
1518,0.373358
1519,0.242543
1520,0.263042
1521,0.56152
1522,0.58463
1523,0.276886
1524,0.500241
1525,0.343868
1526,0.608841
1527,0.493754
1528,0.580296
1529,0.620391
1530,0.742428
1531,0.767381
1532,0.468218
1533,0.219534
1534,0.528187
1535,0.710699
1536,0.649813
1537,0.311051
1538,1
1539,0.569677
1540,0.264819
1541,0.557781
1542,0.315132
1543,0.318881
1544,0.662239
1545,0.280034
1546,0.538377
1547,0.262097
1548,0.473349
1549,0.476451
1550,0.403937
1551,0.69084
1552,0
1553,0.31185
1554,0.484362
1555,0.358981
1556,0.530705
1557,0.409409
1558,0.489883
1559,0.347686
1560,0.27851
1561,0.380396
1562,0.552289
1563,0.480287
1564,0.516238
1565,0.311164
1566,0.438768
1567,0.404365
1568,0.326077
1569,0.200326
1570,0.341009
1571,0.614415
1572,0.674437
1573,0.505586
1574,0.446494
1575,0.397621
1576,0.406843
1577,0.533317
1578,0.424473
1579,0.349159
1580,0.546473
1581,0.741074
1582,0.210046
1583,0.313383
1584,0.599873
1585,0.246218
1586,0.382132
1587,0.64705
1588,0.284569
1589,0.228287
1590,0.406541
1591,0.506405
1592,0.727597
1593,0.399644
1594,0.314631
1595,0.451133
1596,0.433259
1597,0.3658
1598,0.475064
1599,1
1600,0.2527
1601,0.738675
1602,0.281236
1603,0.550142
1604,0.276155
1605,0.265186
1606,0.436927
1607,0.302756
1608,0.519661
1609,0.505797
1610,0.741476
1611,0.313496
1612,1
1613,0.263239
1614,0.44888
1615,1
1616,0.449777
1617,0.360594
1618,0.240827
1619,0.48826
1620,0.427543
1621,0.322844
1622,0.312256
1623,0.256395
1624,0.472411
1625,0.444963
1626,0
1627,0.416595
1628,0.470549
1629,0.292631
1630,0.535548
1631,0.269056
1632,0.285765
1633,0.368988
1634,0.611824
1635,0.373729
1636,0.472903
1637,0.67808
1638,0.790339
1639,0.274772
1640,0.331661
1641,0.497753
1642,0.716357
1643,0.329932
1644,0.355252
1645,0.381012
1646,0.567949
1647,0.370265
1648,0.299529
1649,0.48485
1650,0.227729
1651,0.288418
1652,0.265466
1653,0.548334
1654,0.366077
1655,0.250533
1656,0.462636
1657,0.239198
1658,0.406878
1659,0.741888
1660,0.269852
1661,0.274663
1662,1
1663,0.401677
1664,0.286874
1665,0.628764
1666,0.485862
1667,0.496057
1668,0.419094
1669,0.322259
1670,0.679367
1671,0.599972
1672,0.375887
1673,0.245768
1674,0.703312
1675,0.258568
1676,0.348196
1677,0.242637
1678,0.507945
1679,0.313947
1680,0.379898
1681,0.375687
1682,0.231124
1683,0.548484
1684,0.431416
1685,0.270265
1686,0.602612
1687,0.681148
1688,0.299206
1689,0.437288
1690,0.229343
1691,0.358104
1692,0.363237
1693,0.559541
1694,0.421299
1695,0.246438
1696,0.214435
1697,0.334265
1698,0.521773
1699,0.416023
1700,0.414941
1701,0.289953
1702,0.399358
1703,0.404526
1704,0
1705,0.438535
1706,0.449053
1707,0.395894
1708,0.413108
1709,0.455915
1710,0.492011
1711,0.407983
1712,0.716107
1713,0.768477
1714,0.387731
1715,0.550865
1716,0.386711
1717,0.411201
1718,0.252164
1719,0.418919
1720,0.395616
1721,0.293099
1722,0.280674
1723,0.702133
1724,0.319764
1725,0.328277
1726,0.454767
1727,0.522206
1728,0.552374
1729,0.546338
1730,0.335539
1731,0.331131
1732,0.280302
1733,0.324083
1734,0.546807
1735,0.377391
1736,0.662258
1737,0.260415
1738,0.422087
1739,0.421847
1740,0.729052
1741,0.565941
1742,0.409094
1743,0.28033
1744,0.684393
1745,0.479397
1746,0.602156
1747,0.466376
1748,0.294074
1749,0.342451
1750,0.429732
1751,0.527549
1752,0.298822
1753,0.367243
1754,0.457603
1755,0.429633
1756,0.566651
1757,0.389773
1758,0.376886
1759,0.590313
1760,0.384857
1761,0.592034
1762,0.197733
1763,0.39622
1764,0.245594
1765,0.51312
1766,0.311444
1767,0.631599
1768,0.41322
1769,0.580249
1770,0.303781
1771,0.378001
1772,0.470646
1773,0.217089
1774,0
1775,0.485275
1776,0.293952
1777,0.537767
1778,0.472632
1779,0.321415
1780,0.278307
1781,0.489558
1782,0.355059
1783,0.209982
1784,0.551328
1785,0.374739
1786,0.4501
1787,0.356681
1788,0.516334
1789,0.333137
1790,0
1791,0.597431
1792,0.553431
1793,0.452264
1794,0.454183
1795,0.643112
1796,0.410098
1797,0.269864
1798,0.209307
1799,0.637924
1800,0.314482
1801,0.322576
1802,0.300545
1803,0.258915
1804,0.503752
1805,0.29873
1806,0.383043
1807,0.248028
1808,0.289715
1809,0.360746
1810,0.48942
1811,0.272821
1812,0.558383
1813,0.459356
1814,0.619438
1815,0.457481
1816,0.317448
1817,0.284494
1818,0.628399
1819,0.360927
1820,0.362134
1821,0.276997
1822,0.34352
1823,0.502482
1824,0.289179
1825,0.520026
1826,0.626492
1827,0.304299
1828,0.627067
1829,0.438128
1830,0.557007
1831,0.563222
1832,0.28705
1833,0.460552
1834,0.231597
1835,0.429923
1836,0
1837,0.250697
1838,0.240551
1839,0.361283
1840,0.340814
1841,0.386771
1842,0.355448
1843,0.29295
1844,0.52673
1845,0.42074
1846,0.479641
1847,0.675013
1848,0.511774
1849,0.241528
1850,0.361643
1851,0.676105
1852,0.449001
1853,0.501045
1854,0.336362
1855,0.530945
1856,0.575458
1857,0.428234
1858,0.218799
1859,0.704752
1860,0.572689
1861,0.39531
1862,0.306199
1863,0.579375
1864,0.358635
1865,0.398958
1866,0.443361
1867,0.421936
1868,0.488443
1869,0.369135
1870,0.335128
1871,0.26131
1872,0.476581
1873,0.611511
1874,0.395048
1875,0.343755
1876,0.248684
1877,0.199894
1878,0.400906
1879,0.568667
1880,0.585383
1881,0.405529
1882,0.42752
