"ID","Class"
102,0.372989751525677
103,0.436840008366726
104,0.337104836386449
105,0.418839533180704
106,0.426705267801607
107,0.379470720039313
108,0.413437781814356
109,0.391355770582793
110,0.258578194075033
111,0.32110743344035
112,0.350126755817305
113,0.361474605683834
114,0.343374152665005
115,0.330324028110548
116,0.218232770583245
117,0.256739228310867
118,0.383676526394841
119,0.318765767297891
120,0.515851896401132
121,0.412468365912608
122,0.36418157700419
123,0.442361939726964
124,0.346269007107806
125,0.214842521773641
126,0.3379792402275
127,0.377815956829711
128,0.286352425708492
129,0.51693668451495
130,0.27148564666703
131,0.246877204619815
132,0.449550495156638
133,0.379419913556635
134,0.440683223280552
135,0.490403940224516
136,0.428135805569623
137,0.322902801467878
138,0.480898558922817
139,0.379207495295692
140,0.40037947264116
141,0.321870879910542
142,0.401887794524259
143,0.390629081800342
144,0.709923249190153
145,0.484361887911322
146,0.386107732327997
147,0.4278701378703
148,0.406009940378597
149,0.285744296096742
150,0.451964276635153
151,0.212755819108366
152,0.392431513034581
153,0.394498361422511
154,0.336466444154274
155,0.448179481449328
156,0.681685191249345
157,0.570230247788302
158,0.275117304406399
159,0.31927019758783
160,0.288801849664515
161,0.332936440594317
162,0.346275890723268
163,0.48531757282231
164,0.630677828791483
165,0.526163598036546
166,0.395365654342035
167,0.387387347576847
168,0.35894966428024
169,0.281678896635176
170,0.280964109860315
171,0.657591940406376
172,0.534953908136068
173,0.334418597536388
174,0.440286918309602
175,0.239873646633179
176,0.270859687227987
177,0.441816328574382
178,0.70978914807017
179,0.316562868810463
180,0.381902307338857
181,0.196277884416864
182,0.465967524470161
183,0.428406398886252
184,0.393974811135993
185,0.247739628002015
186,0.418727155786958
187,0.279544130958211
188,0.463103900474551
189,0.428716464565356
190,0.394824457189081
191,0.281799620741946
192,0.480856986095213
193,0.358129942617283
194,0.199915418364068
195,0.6069052415527
196,0.373143550076827
197,0.603780331968023
198,0.490208140553477
199,0.303149915101332
200,0.606381892344957
201,0.533757489180057
202,0.449658354067712
203,0.443713567554287
204,0.147531382834281
205,0.20427067362586
206,0.394756231911724
207,0.377397145772598
208,0.525570048018282
209,0.45554184016171
210,0.148967117579747
211,0.23499315750091
212,0.323609022241425
213,0.311328209996015
214,0.392259329230275
215,0.397456466326299
216,0.418393627192246
217,0.345630828213509
218,0.41716885135568
219,0.244316367726143
220,0.367755816137034
221,0.436866539520883
222,0.406716672605257
223,0.314087263825489
224,0.370704961615245
225,0.641497557521781
226,0.325720833478519
227,0.658953038833735
228,0.425021196394468
229,0.357077810136715
230,0.398602677110264
231,0.53762405015164
232,0.674163947057344
233,0.409708217558954
234,0.506280875950869
235,0.345323066355104
236,0.485080344306025
237,0.564280739740836
238,0.571667650702973
239,0.556981153724545
240,0.529636887725604
241,0.654150427998885
242,0.263716010739967
243,0.34580792468553
244,0.360281081597896
245,0.680761758624854
246,0.523369800712782
247,0.227542385711637
248,0.303801603575213
249,0.275988424492284
250,0.501824014342803
251,0.239956745815135
252,0.320036810191888
253,0.401364757627654
254,0.287046532561266
255,0.439490355142259
256,0.316077667049822
257,0.470369087095742
258,0.429466221840975
259,0.399903146056092
260,0.29769754929731
261,0.320263300333573
262,0.542033340119417
263,0.310820198890108
264,0.435730566037436
265,0.588838788791235
266,0.279252567604675
267,0.25872344964718
268,0.67186173836554
269,0.53211788923635
270,0.435819805516501
271,0.209253526749606
272,0.422474266131134
273,0.447023920520031
274,0.352487262980674
275,0.52831313825173
276,0.22189917888005
277,0.348786182770007
278,0.490070968250526
279,0.531792319884252
280,0.539185265099916
281,0.183797096724655
282,0.350472351938986
283,0.54983705582922
284,0.310031514314807
285,0.347445776281446
286,0.369653547346678
287,0.189870426480831
288,0.407517339951015
289,0.470470983932695
290,0.194498408221494
291,0.270948059184152
292,0.346450808754637
293,0.319915203257813
294,0.390529938359887
295,0.382804371607434
296,0.405271923971944
297,0.467578109171924
298,0.332476859032268
299,0.365884802539258
300,0.347852758564165
301,0.59273374053925
302,0.690429435638793
303,0.643605882059515
304,0.327163871116239
305,0.365455380439473
306,0.457434690740445
307,0.614938215072689
308,0.634292034523735
309,0.368841415560674
310,0.377370719354024
311,0.675646154707151
312,0.41038142300777
313,0.53285331413106
314,0.265105431613245
315,0.700510634055327
316,0.276658764494587
317,0.543453030206443
318,0.468554995924047
319,0.436894399675483
320,0.277363750164057
321,0.383706517113524
322,0.711630809084258
323,0.480950341535049
324,0.427682632018443
325,0.689395231677333
326,0.534483897571739
327,0.359937094120175
328,0.536244085393952
329,0.493677906273609
330,0.329797514828079
331,0.403924672929795
332,0.465753916386136
333,0.590031577431743
334,0.406509757249417
335,0.530088649391634
336,0.713405718282957
337,0.479508737831395
338,0.428385053138917
339,0.12725798287326
340,0.653107694147059
341,0.396830920902748
342,0.489408165852045
343,0.435171385101682
344,0.666999252817066
345,0.463744520333527
346,0.372801169036866
347,0.403856696258888
348,0.367875591402647
349,0.428826607612818
350,0.245202524626793
351,0.394156701222605
352,0.716441017089824
353,0.466749350891287
354,0.75406431213533
355,0.628077073219222
356,0.590049327145902
357,0.270481595964358
358,0.365594731431932
359,0.442966113312886
360,0.410730538102835
361,0.32512500269316
362,0.503933970152472
363,0.457596765349103
364,0.351869935164564
365,0.358011803763546
366,0.561447078963866
367,0.253323267578645
368,0.203642125640717
369,0.397245809648601
370,0.51746853869964
371,0.587539133437428
372,0.324698198430176
373,0.40707738680629
374,0.419267437615794
375,0.209808278712989
376,0.409503271352751
377,0.30631263011843
378,0.435971218376809
379,0.494797910437052
380,0.483687125687474
381,0.618528865747538
382,0.329864190864232
383,0.306425877986713
384,0.413298529211444
385,0.313384688291201
386,0.426603255682075
387,0.621691997239254
388,0.514427255413971
389,0.292949429975614
390,0.485293496653142
391,0.308055898262751
392,0.625491181505089
393,0.248147339674967
394,0.358162195717708
395,0.290520367429341
396,0.363894342994079
397,0.199155850651443
398,0.283578306597979
399,0.33323043151052
400,0.40026824156845
401,0.262361502090963
402,0.562873749189571
403,0.669051856828046
404,0.277907422517902
405,0.259231280777719
406,0.658583506226644
407,0.573116874206929
408,0.714452175054859
409,0.397472395411171
410,0.646499904752866
411,0.237041650280713
412,0.475349556761383
413,0.446848398516429
414,0.210565412438033
415,0.576509278276435
416,0.220636921234292
417,0.654451659882288
418,0.302883442456559
419,0.315613113689933
420,0.733671364478203
421,0.366368343167411
422,0.445000163279326
423,0.221961315786426
424,0.791428330386268
425,0.203528352773972
426,0.554522981116518
427,0.593871692928025
428,0.291379979173169
429,0.343357046986872
430,0.536266096147549
431,0.432677332104097
432,0.51248061051678
433,0.353470220755449
434,0.466530900727629
435,0.5111265956188
436,0.344018826991142
437,0.521528945633238
438,0.457238462572911
439,0.501678412273093
440,0.717361421616046
441,0.280161076091916
442,0.517061732196509
443,0.281413942845154
444,0.558464974716675
445,0.335446488927209
446,0.151989766682246
447,0.394912358092193
448,0.540756224322638
449,0.200405507946352
450,0.359444197746413
451,0.475631039389165
452,0.520664465292605
453,0.336793141557552
454,0.316089833998391
455,0.2786825720867
456,0.261240943139022
457,0.295883981428411
458,0.307396252695118
459,0.343259911896633
460,0.665192388427146
461,0.400051872052906
462,0.25130659182181
463,0.462656155188167
464,0.207518046908122
465,0.348534158810266
466,0.590545483790068
467,0.614804114367907
468,0.39955723988252
469,0.319576567212266
470,0.285115362663158
471,0.452487399083241
472,0.51971873285731
473,0.367993730429698
474,0.605104243274172
475,0.308533656890049
476,0.540582396776644
477,0.422802165019208
478,0.438240818888613
479,0.24953346886399
480,0.219439406082775
481,0.75386218524927
482,0.213266955785211
483,0.46594437479532
484,0.390908937595071
485,0.358751764186558
486,0.550814283050702
487,0.512630385852148
488,0.411809793516411
489,0.665613423894537
490,0.313305871725296
491,0.352208024944039
492,0.350789034942256
493,0.393323974764396
494,0.167465583967781
495,0.386704554236071
496,0.470036587440627
497,0.423821747453674
498,0.22017597584062
499,0.280198529980112
500,0.511939402108251
501,0.544878287037814
502,0.383881710900369
503,0.452639157122638
504,0.561583944584298
505,0.717514104594834
506,0.339833367067004
507,0.395343341668029
508,0.430310318380903
509,0.703117740765392
510,0.640884037855385
511,0.703361007141208
512,0.280065118495557
513,0.618377158902354
514,0.265707763354017
515,0.448324468185195
516,0.634186136403313
517,0.289618907702922
518,0.354422532535196
519,0.309308746044501
520,0.298553012535775
521,0.616701059476284
522,0.398581743415755
523,0.727754244310665
524,0.81785862531175
525,0.467280892073815
526,0.328767273264801
527,0.323027943402855
528,0.70678119278543
529,0.328954988539196
530,0.457001337176623
531,0.359860401587271
532,0.235749546036316
533,0.485865948672232
534,0.211860375012694
535,0.394152281285258
536,0.282523837336647
537,0.726043033078316
538,0.663177047519395
539,0.62656606156519
540,0.378505894467265
541,0.784896060984644
542,0.21111558976894
543,0.232505937363698
544,0.593060521154501
545,0.314902164082284
546,0.322595663491511
547,0.671826076451644
548,0.289569769329276
549,0.366064269166982
550,0.259040037024449
551,0.419394718391757
552,0.758815493457721
553,0.32036381643248
554,0.534965112240166
555,0.277586664639941
556,0.360716352633666
557,0.394277648239774
558,0.418437784850179
559,0.546522775470084
560,0.305604629179827
561,0.752659912537463
562,0.417846133696654
563,0.454817828338779
564,0.385762108932408
565,0.773105115753967
566,0.409514851602389
567,0.229476007259731
568,0.400420358717775
569,0.458741305997891
570,0.395877569775358
571,0.29718998876029
572,0.467411641527295
573,0.326079325948832
574,0.435552703343618
575,0.32358593477599
576,0.527513996542261
577,0.159736830640981
578,0.389827830388754
579,0.450330863838333
580,0.478462982380403
581,0.24548661538459
582,0.488504617637055
583,0.762235779807338
584,0.665591273118219
585,0.528925002085709
586,0.440214188400939
587,0.189403783659735
588,0.361349219697487
589,0.534313580291822
590,0.295867375054236
591,0.456233292517296
592,0.756828659874173
593,0.757065789034715
594,0.319431095858762
595,0.221925764422991
596,0.443304860219456
597,0.603854012805357
598,0.336916057621925
599,0.671735013448576
600,0.596154170653178
601,0.452932121956539
602,0.230731483193142
603,0.281546738156221
604,0.456747832180811
605,0.466410895388325
606,0.410350674667119
607,0.200033476472109
608,0.409647071097922
609,0.428790061788812
610,0.220517136664007
611,0.274530514480924
612,0.457425949779336
613,0.453904454606126
614,0.293361950536391
615,0.533234244614832
616,0.468702918731874
617,0.454802635375899
618,0.463090616582878
619,0.514288204685456
620,0.355958021842509
621,0.372364493164932
622,0.297902981880321
623,0.649223276054121
624,0.609562841103624
625,0.401561798601244
626,0.403291925191854
627,0.248798032957017
628,0.295905009163278
629,0.747381385940762
630,0.46042913291499
631,0.608388919735267
632,0.367055557467025
633,0.152246937359638
634,0.439364180721728
635,0.696500008597714
636,0.205296008945384
637,0.791364826197316
638,0.459999925939815
639,0.37193908580257
640,0.623880072683287
641,0.223812949089546
642,0.180336039386381
643,0.244795993337093
644,0.577879805422272
645,0.428508111577028
646,0.471932824904113
647,0.348617951736534
648,0.276341965690278
649,0.354736229209664
650,0.473089211495531
651,0.279903038519717
652,0.310437264475393
653,0.391019305445178
654,0.262518528473179
655,0.430353053816555
656,0.374316271456142
657,0.255307150665788
658,0.686466491263404
659,0.614085031015224
660,0.72658796464678
661,0.770758789689152
662,0.307914003211965
663,0.620962321631603
664,0.661127560595586
665,0.346993541212983
666,0.521014965572314
667,0.52110131073412
668,0.452421332926346
669,0.313939247469384
670,0.469326268141225
671,0.286266706082899
672,0.403893751670806
673,0.308733388689246
674,0.458373540133386
675,0.542779825819957
676,0.52849798333661
677,0.424949625606362
678,0.521525552573734
679,0.481618730661273
680,0.36098639334813
681,0.403393901635376
682,0.446005796583448
683,0.295783780341631
684,0.284720457031429
685,0.348787457369154
686,0.297845878369971
687,0.461706503180784
688,0.476921997388707
689,0.398828168200428
690,0.342922332750656
691,0.45917373981125
692,0.456753698050806
693,0.299873079832699
694,0.514158560496062
695,0.732638281151079
696,0.534055882670065
697,0.480530480223139
698,0.460379443178591
699,0.627926127664759
700,0.39202309684256
701,0.484624260805304
702,0.498221140466114
703,0.55855776601645
704,0.634619902988914
705,0.29739407712752
706,0.377362966488974
707,0.462070999929152
708,0.312029659258838
709,0.368685454822653
710,0.44317993390805
711,0.353883318648396
712,0.387851004043861
713,0.359607991355317
714,0.490076470328186
715,0.566854781419923
716,0.423957299530692
717,0.525014544534267
718,0.441183136491083
719,0.373107046709079
720,0.327706168981416
721,0.386689179087424
722,0.302567921671943
723,0.388341032715918
724,0.324046744967401
725,0.402199370000856
726,0.396638621405399
727,0.264014921318395
728,0.574368266993131
729,0.326156722435955
730,0.399802972142659
731,0.468109944952427
732,0.429487973383334
733,0.434185517741883
734,0.548102430606226
735,0.3855655623976
736,0.416791291180208
737,0.536320639692717
738,0.369684672213519
739,0.44079466102901
740,0.3731535756208
741,0.540194588724429
742,0.241984051003611
743,0.479455775523033
744,0.456549420034786
745,0.344882544351305
746,0.243981781990703
747,0.228281674539309
748,0.559850756622452
749,0.658117660657582
750,0.289987556365664
751,0.4267714378445
752,0.415391008147766
753,0.428595286648648
754,0.41605592039738
755,0.589962717707175
756,0.402387587494844
757,0.327477503936764
758,0.222654153459605
759,0.553655683677583
760,0.288291669540415
761,0.300842803969515
762,0.460747011267048
763,0.684346417733203
764,0.38142957352225
765,0.441399932183122
766,0.560205653751251
767,0.366678209142062
768,0.439108806471032
769,0.427674986901214
770,0.294157540966587
771,0.199206090094757
772,0.234863467561201
773,0.202991125024687
774,0.331942303236623
775,0.388536029595993
776,0.498062433664736
777,0.304450500413215
778,0.277959114880431
779,0.469400963701991
780,0.250090443976088
781,0.634954228239909
782,0.167066303980706
783,0.474290766954463
784,0.23042435925826
785,0.487790964509199
786,0.594021953359702
787,0.286231884939057
788,0.318834503309909
789,0.440720538726697
790,0.711117944431707
791,0.459085519606363
792,0.375250417936471
793,0.47800786029491
794,0.317780270775755
795,0.555120650453298
796,0.27481114703632
797,0.289837812545758
798,0.270022084973357
799,0.302368216830236
800,0.180982630543794
801,0.380606906209277
802,0.300908505307385
803,0.493122018929278
804,0.493685301375174
805,0.576894322716612
806,0.440465732165236
807,0.457988787920048
808,0.65164539987237
809,0.366577226275193
810,0.361121159346234
811,0.772041255044123
812,0.26443903211955
813,0.523145168794781
814,0.483986955876246
815,0.417197346384419
816,0.299586326304622
817,0.414390016598263
818,0.510487924008709
819,0.416688802479642
820,0.735809306724217
821,0.334196458288945
822,0.36160844854873
823,0.279235906176283
824,0.620738359557338
825,0.92557469487081
826,0.389379459884295
827,0.68927150964567
828,0.487926981760669
829,0.158281545526657
830,0.2666847911565
831,0.509759240487267
832,0.511957734696256
833,0.2267464611615
834,0.265939807623231
835,0.283363466013173
836,0.441102571323933
837,0.456684137072772
838,0.457205325298511
839,0.203680442019993
840,0.396131331132188
841,0.314415164830556
842,0.288111614660982
843,0.581543451354955
844,0.247881924535791
845,0.289802248885091
846,0.451185403271258
847,0.725841298941316
848,0.282287181051012
849,0.254021920349864
850,0.449875151902755
851,0.141199754324134
852,0.601653441981354
853,0.506450684036984
854,0.289562439436995
855,0.340718753454749
856,0.333407957800028
857,0.333439974252186
858,0.229526207011139
859,0.469735411761059
860,0.155892159780318
861,0.232554095650718
862,0.39705235616527
863,0.372895286036972
864,0.450743681612926
865,0.546836977034715
866,0.240988714004667
867,0.415804074166871
868,0.259746298069575
869,0.386508638751353
870,0.613903721269104
871,0.246296821909898
872,0.368522014867358
873,0.343202550044322
874,0.405439608093393
875,0.325089895378236
876,0.44962795460351
877,0.458238318121725
878,0.444934456479501
879,0.266116010726603
880,0.2850528847615
881,0.658671331220391
882,0.43357890595496
883,0.252604201229896
884,0.238775756279209
885,0.742946388447173
886,0.594986585713696
887,0.25583032792266
888,0.771027750948479
889,0.410116922398687
890,0.205478160663574
891,0.339575560371764
892,0.266413070400559
893,0.204385726107815
894,0.331986836792852
895,0.344357524184085
896,0.57525872330683
897,0.446044995188874
898,0.366149528980962
899,0.475436629155455
900,0.312497822865735
901,0.291112949140323
902,0.362629048468806
903,0.248095058522416
904,0.73477167051454
905,0.449821430744683
906,0.47546875825281
907,0.382316719122056
908,0.448478100662221
909,0.36158061566876
910,0.221257689380897
911,0.415893764179826
912,0.491548347869675
913,0.527842554611995
914,0.443585435443681
915,0.291114026889906
916,0.136504969594527
917,0.478574422016459
918,0.334163045944307
919,0.601395225314494
920,0.499473933193859
921,0.468711211003198
922,0.267459380737538
923,0.37645061953453
924,0.403262754218621
925,0.348096021106324
926,0.365134588266926
927,0.542078253694304
928,0.226680772383706
929,0.53242814267443
930,0.37693237850919
931,0.451294175303718
932,0.678837162750282
933,0.284365867903642
934,0.459753366110468
935,0.544214692318482
936,0.291607385471876
937,0.327283738797505
938,0.132751486188356
939,0.460475110434653
940,0.285495122239482
941,0.241163901310245
942,0.339376279247822
943,0.492115876650925
944,0.744142737369658
945,0.42821971301613
946,0.63464814568367
947,0.25962438892993
948,0.544741225990995
949,0.575352995085045
950,0.453011031581113
951,0.653769606883913
952,0.574036454342379
953,0.329727358408785
954,0.449987185569492
955,0.223194907198441
956,0.618146750235538
957,0.336257535339688
958,0.547793798020323
959,0.484308926925584
960,0.412695354315603
961,0.73727776362068
962,0.611883555245352
963,0.372061369667399
964,0.320163575445371
965,0.301208730291609
966,0.239742003340272
967,0.23395684471506
968,0.417031641320244
969,0.523247402404958
970,0.263540143344683
971,0.544565090646151
972,0.438969023877524
973,0.427129981796139
974,0.356766477649655
975,0.436453581163014
976,0.41106444788349
977,0.416709396978481
978,0.573185021549519
979,0.634723849133612
980,0.671563279087111
981,0.381681418652271
982,0.399850966875905
983,0.264975078599258
984,0.251204981616518
985,0.308052086679506
986,0.380268358405768
987,0.292121056260849
988,0.535297471447566
989,0.564088369646709
990,0.544658582311026
991,0.43483633326191
992,0.581329254899562
993,0.573246631038754
994,0.380662513615403
995,0.165358970229833
996,0.270285377592138
997,0.385226586496569
998,0.357704478826966
999,0.502665065781739
1000,0.504150246556674
1001,0.29470713885201
1002,0.641598302683693
1003,0.403798281707283
1004,0.669188930382589
1005,0.444827621483421
1006,0.283086323365964
1007,0.364822049720233
1008,0.314649185360548
1009,0.139393175161386
1010,0.339536954996233
1011,0.311124513587765
1012,0.515630713592141
1013,0.393746607329174
1014,0.370659179015662
1015,0.395244465908414
1016,0.350280322557976
1017,0.416057715202711
1018,0.145182732134628
1019,0.349661921496923
1020,0.336255298151316
1021,0.59715548118657
1022,0.339672563957158
1023,0.571777898912184
1024,0.380086825157963
1025,0.274526206911257
1026,0.47171516092352
1027,0.395142268419467
1028,0.382821504821564
1029,0.416509859431079
1030,0.234262803060333
1031,0.466006621981046
1032,0.597410611560666
1033,0.485970629860618
1034,0.421913434603078
1035,0.250604233553043
1036,0.666130100562277
1037,0.302239025377952
1038,0.382673854685724
1039,0.47545205919135
1040,0.586968554169834
1041,0.397277574582973
1042,0.315783334277325
1043,0.682513809652321
1044,0.42626157795038
1045,0.553067405098879
1046,0.627954221762041
1047,0.458316788453534
1048,0.576201571722121
1049,0.600359167396419
1050,0.435354042826761
1051,0.43602532474491
1052,0.440262565130605
1053,0.363788175338479
1054,0.390605313079023
1055,0.565594078326976
1056,0.499244914266964
1057,0.328131008497113
1058,0.529636428117209
1059,0.400799646990351
1060,0.433737551571984
1061,0.415448679390773
1062,0.414351585545398
1063,0.704897193674159
1064,0.479955521801629
1065,0.318445937662833
1066,0.363306875689062
1067,0.4017864489093
1068,0.406239167860957
1069,0.435044221827153
1070,0.42153246910822
1071,0.383226278257232
1072,0.359526637975078
1073,0.317522531208197
1074,0.503230610359922
1075,0.745276180135363
1076,0.529730033149399
1077,0.469474868267023
1078,0.358765221559312
1079,0.386834692248272
1080,0.500464260552485
1081,0.328729101332599
1082,0.334143485166616
1083,0.410253891545766
1084,0.538989737389378
1085,0.202702730930023
1086,0.668295022580936
1087,0.532667628510095
1088,0.713215295257226
1089,0.365680307090354
1090,0.400525041811398
1091,0.282654579549726
1092,0.438357336099583
1093,0.395298884284193
1094,0.184328780754299
1095,0.301700176212386
1096,0.54394519860475
1097,0.454545681508388
1098,0.438433367871598
1099,0.329978075085204
1100,0.475817675415143
1101,0.32853560062813
1102,0.4307162047703
1103,0.244398753773534
1104,0.277329398449147
1105,0.482825338823552
1106,0.213876655135707
1107,0.192691759036286
1108,0.456438236355957
1109,0.306653165820057
1110,0.464558246435835
1111,0.25695682805846
1112,0.52120348500561
1113,0.278235793580895
1114,0.392326842775581
1115,0.694654355202901
1116,0.296445299400409
1117,0.306823098722258
1118,0.270323158107476
1119,0.567925530179745
1120,0.32091062709884
1121,0.415740930397257
1122,0.474135416425641
1123,0.382388187042806
1124,0.561259758833759
1125,0.414604928104911
1126,0.375965517204065
1127,0.49800905257426
1128,0.562035051632052
1129,0.427238421777406
1130,0.412092856177538
1131,0.431815935557795
1132,0.269374787570784
1133,0.442884157299367
1134,0.725184921536776
1135,0.130770056203002
1136,0.523745879051996
1137,0.34785513338168
1138,0.374091921173112
1139,0.386236443111903
1140,0.768670435508271
1141,0.712779703175288
1142,0.636190618108339
1143,0.466925550772445
1144,0.512260760641617
1145,0.451731836548565
1146,0.63794259978293
1147,0.342520490827877
1148,0.233708916641817
1149,0.535491839334554
1150,0.523621974638915
1151,0.488096429751527
1152,0.296691692991748
1153,0.715187200523323
1154,0.57497290014322
1155,0.470225274682865
1156,0.359004730606795
1157,0.639668959979987
1158,0.361030442359917
1159,0.396390693614638
1160,0.387069594221798
1161,0.34841256793181
1162,0.454192442347466
1163,0.616760780829975
1164,0.725755067962562
1165,0.289585060663645
1166,0.362063495998333
1167,0.441089497668028
1168,0.43452730345095
1169,0.471613989199673
1170,0.242463435011379
1171,0.207555937321775
1172,0.376041148857775
1173,0.357570780950297
1174,0.281983125525146
1175,0.784150769527314
1176,0.369506794619873
1177,0.419176466165727
1178,0.481675937651802
1179,0.516592985857619
1180,0.419433709541904
1181,0.592181239952664
1182,0.547107606510712
1183,0.471979964082155
1184,0.313536657074205
1185,0.455807896858812
1186,0.196116270067893
1187,0.443786471259998
1188,0.492298108487083
1189,0.484155838473031
1190,0.421449026392917
1191,0.600888958048369
1192,0.455265614003886
1193,0.581387778240632
1194,0.282212407424966
1195,0.480407058718526
1196,0.310423519267635
1197,0.551297409398499
1198,0.446552592771737
1199,0.370512340829144
1200,0.264017497737674
1201,0.382341213860569
1202,0.306053149740802
1203,0.51447522004334
1204,0.247201396188863
1205,0.384134408360705
1206,0.237293576210747
1207,0.355000090150976
1208,0.316387505309388
1209,0.557674499499893
1210,0.397812263919248
1211,0.177902376139148
1212,0.330025162660926
1213,0.224503600730522
1214,0.353504304553827
1215,0.329975914572447
1216,0.39934267292626
1217,0.318723219889705
1218,0.640638824273627
1219,0.266220165145868
1220,0.397069766557223
1221,0.431655562799472
1222,0.295001469791579
1223,0.364081591011708
1224,0.680539766997826
1225,0.451862019037561
1226,0.44956951912582
1227,0.243663992219989
1228,0.351503866733325
1229,0.4503800266327
1230,0.44327638061511
1231,0.499253738035237
1232,0.380957607495811
1233,0.602751608160918
1234,0.282859995200457
1235,0.46869440963618
1236,0.221228842691684
1237,0.580991346634101
1238,0.35382397513968
1239,0.35628462847441
1240,0.263522156821078
1241,0.460455827021767
1242,0.381327984271255
1243,0.381758833093659
1244,0.707715598771023
1245,0.348303814140364
1246,0.236852613696284
1247,0.307250587170949
1248,0.462575479905835
1249,0.640325259006477
1250,0.397255131507616
1251,0.243039874094965
1252,0.369733417964122
1253,0.289756058427284
1254,0.44432830126217
1255,0.317001840160285
1256,0.366865120201195
1257,0.353612421096812
1258,0.600500607852204
1259,0.440203190257786
1260,0.536410544193428
1261,0.366694140365083
1262,0.389141468857581
1263,0.272815925253484
1264,0.227665437057325
1265,0.574271998534956
1266,0.643073582169986
1267,0.645130833285221
1268,0.476957679979766
1269,0.290333485560455
1270,0.263812300604542
1271,0.466634770440821
1272,0.413929966185077
1273,0.384265754646565
1274,0.306557741618508
1275,0.169508203105281
1276,0.3012382631181
1277,0.13150186739697
1278,0.284151345477962
1279,0.198447260098543
1280,0.577735286435623
1281,0.181285699939632
1282,0.578976233840421
1283,0.451531018450144
1284,0.752657912766499
1285,0.47188363624441
1286,0.412797185141376
1287,0.481525742406667
1288,0.792325849049558
1289,0.281968525876249
1290,0.405716307792022
1291,0.472892156141416
1292,0.348251851007798
1293,0.436019416367152
1294,0.349091525143188
1295,0.451695448347257
1296,0.645211100152464
1297,0.41096907386786
1298,0.401070304368457
1299,0.31983339448222
1300,0.43696330220442
1301,0.380240116862636
1302,0.457533496592721
1303,0.654726289093635
1304,0.340040666279161
1305,0.403337548259557
1306,0.398173881704289
1307,0.538423638391313
1308,0.239483404515704
1309,0.255407856823598
1310,0.399159247366022
1311,0.382527615903279
1312,0.178141765424461
1313,0.40103023128453
1314,0.635706351891865
1315,0.673708193353011
1316,0.623362644067522
1317,0.601327452428124
1318,0.501500624552781
1319,0.439413112227086
1320,0.627920660018858
1321,0.490362480009606
1322,0.277672425523042
1323,0.669744056174704
1324,0.250901685887924
1325,0.287749012610026
1326,0.290876840946942
1327,0.431041878481217
1328,0.37482425608512
1329,0.442941374031295
1330,0.668307801596269
1331,0.571281075658977
1332,0.576892761319307
1333,0.490382925651664
1334,0.526739962333257
1335,0.443874800508379
1336,0.310499755932285
1337,0.419672988548832
1338,0.450632917064888
1339,0.399835566609975
1340,0.24921100820615
1341,0.516552973490466
1342,0.384144770763417
1343,0.436398282542577
1344,0.537446924801279
1345,0.243182237753837
1346,0.712279631083555
1347,0.301133967835702
1348,0.719862686239862
1349,0.284403886928315
1350,0.451686635002702
1351,0.516870189199644
1352,0.275679377976812
1353,0.324039025774044
1354,0.378105601065313
1355,0.274401315170549
1356,0.588696719144214
1357,0.239578004935919
1358,0.574929226866346
1359,0.356944092692601
1360,0.314700429817257
1361,0.396458205812034
1362,0.391851493620567
